invoice_date,type,order_id,sku,asin,quantity,taxable_value,gst_rate,state_code,channel,gstin,month
2025-06-13 15:34:35,,405-0844276-5722768,LLQ-5L,B09P82DSVL,1,1059.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 09:50:59,,408-9698714-9496312,APC-1500,B0D77636J7,2,1398.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 17:32:28,,407-1464317-0851511,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,RAJASTHAN,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 21:39:47,,405-3151888-0473151,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 14:10:04,,408-7537562-4813934,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,RAJASTHAN,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 11:22:50,,403-8562151-3368354,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 22:03:32,,407-7759269-8339567,MFC,B0BCPQS5X3,1,310.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 10:36:29,,406-6126473-6214739,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 20:57:26,,403-0547336-5031518,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 21:17:48,,407-4926299-0891513,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 10:06:23,,171-6777132-1768329,FABCONLV,B09YTX7373,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 10:03:05,,402-2626660-5269153,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 04:14:59,,404-5129302-4733163,FC-LIME,B09MGBZHJ8,1,213.0,0.18,UTTAR PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 19:06:20,,402-8730490-4504300,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 10:24:01,,403-5140450-1659550,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 11:47:59,,171-3559182-6723500,FABCONLV,B09YTX7373,1,212.0,0.18,WEST BENGAL,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 17:03:47,,405-8348332-1004329,SW,B0BCMFTLDQ,1,277.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:01:16,,405-2482186-5125903,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,JAMMU & KASHMIR,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 14:15:44,,408-7303685-3968367,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 11:18:59,,405-6974922-3176367,FABCONLV,B09YTX7373,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 14:45:45,,171-6725963-9243559,KOPAROFABCON,B093HFKP28,1,212.0,0.18,PUNJAB,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 23:15:03,,407-5036752-7701920,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 22:45:42,,408-3679489-8650726,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 11:20:32,,407-6166732-8301902,MAGICERASER-4,B0C37LG1LH,4,1380.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 14:15:28,,402-4952865-6561122,KOPAROFABCON,B093HFKP28,1,212.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 09:31:25,,407-5210106-2344344,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 15:00:30,,171-3969249-8146760,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KERALA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 14:38:17,,402-9908837-2356339,FC-JAS-LIME,B0BD8MX8YP,1,530.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 14:51:15,,171-6780350-6174720,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,KERALA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 14:38:17,,402-9908837-2356339,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 13:07:01,,404-5291991-7566724,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 11:09:38,,402-5987001-9039560,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 13:08:29,,402-7055911-6384318,FABCONLV,B09YTX7373,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 21:59:25,,406-7994544-5551565,MAGICERASER-4,B0C37LG1LH,2,690.0,0.18,ANDHRA PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 17:44:04,,171-2861320-3104361,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 01:09:25,,408-7661408-2937921,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 10:57:43,,406-2247610-8336339,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MADHYA PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 14:13:45,,406-2069441-3002747,LLQ-LAV-1.8L,B0BD8V1NRY,1,399.0,0.18,ODISHA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 13:16:00,,402-4963458-2261127,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,HARYANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 15:28:29,,403-5382285-9482712,MFC,B0BCPQS5X3,1,310.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:02:31,,404-9662850-5911501,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:29:33,,407-2194750-3825109,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:02:31,,404-9662850-5911501,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 15:17:55,,402-5637721-6669930,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,ASSAM,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:07:54,,407-5916013-2801962,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MEGHALAYA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 14:04:13,,403-0123244-7913953,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 12:40:39,,403-0670167-9785101,FABCONLV,B09YTX7373,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 00:40:55,,171-2629614-0977926,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 18:42:17,,403-2091227-9739528,KOPAROFABCON,B093HFKP28,1,212.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 19:09:32,,403-5275783-1110760,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 21:26:15,,406-4649144-8299521,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,CHHATTISGARH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 17:00:30,,408-6889830-8618729,KOPAROFABCON,B093HFKP28,1,212.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-14 13:30:00,,403-8027451-7737118,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:45:50,,404-0628001-5853159,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:04:54,,408-3553123-2752346,SW,B0BCMFTLDQ,1,277.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 09:23:46,,407-1587723-6373938,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,KERALA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:28:41,,403-8167274-6725167,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,KERALA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 12:54:23,,403-9244836-2499565,TOILETCLEANER,B0D4NGD87J,1,212.85,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 16:59:53,,404-5829323-7797119,FABCONLV,B09YTX7373,1,212.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 13:27:27,,404-9864411-4927502,KOPAROFABCON,B093HFKP28,1,212.0,0.18,GOA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 17:46:02,,406-9754061-9077109,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 17:21:18,,171-3657912-3699566,HW- ALOE-LAV-1L,B0BXK3CL9T,1,530.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 17:21:18,,171-3657912-3699566,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 00:39:27,,402-8942255-2673905,HW- ALOE-LAV-1L,B0BXK3CL9T,2,1060.0,0.18,WEST BENGAL,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 00:47:05,,171-9437439-0981158,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 00:57:03,,406-3366046-5513169,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 16:07:28,,171-8856560-2161143,KM-CF8L-5MZL,B0CZXC4K2G,2,1068.0,0.18,UTTAR PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 23:11:11,,404-0862167-9373901,LLQFCLV,B09YTY43CS,1,234.0,0.18,UTTAR PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 15:58:37,,405-1949292-1485134,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 23:30:38,,404-9122245-6377900,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 20:36:55,,403-9143279-4152335,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,PUNJAB,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 16:29:00,,407-7286550-5750766,KOPAROFABCON,B093HFKP28,1,212.0,0.18,ODISHA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 15:26:36,,408-4583276-7293132,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 16:23:02,,403-6323057-1777957,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 08:21:17,,403-0259567-8186735,LLQFCLV-5L,B09YTWRDF7,1,1059.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 15:18:54,,404-4877491-6076362,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 09:22:40,,403-5105517-5498759,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 17:00:01,,402-1106982-1014710,KOPAROFABCON,B093HFKP28,1,212.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 19:00:17,,402-9065798-7001107,KOPAROFABCON,B093HFKP28,2,424.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 19:00:17,,402-9065798-7001107,FABCONLV,B09YTX7373,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 14:05:12,,402-7062557-8929137,MAGICERASER-4,B0C37LG1LH,2,690.0,0.18,PUNJAB,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 00:38:49,,407-4774078-5254748,SW,B0BCMFTLDQ,1,277.0,0.18,UTTAR PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 12:57:58,,408-6713891-9013158,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 12:57:58,,408-6713891-9013158,SW,B0BCMFTLDQ,1,277.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 08:06:59,,407-0863655-3837918,SW,B0BCMFTLDQ,1,277.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 19:30:24,,171-8212099-9136328,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KERALA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 12:57:58,,408-6713891-9013158,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 13:51:41,,403-4285199-1816357,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 07:02:36,,408-3526430-5211569,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 16:07:55,,171-1034826-3572300,FC-JAS-LIME,B0BD8MX8YP,1,530.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 23:17:31,,403-7259668-0615541,KOPAROFABCON,B093HFKP28,1,212.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 07:14:55,,406-2452954-8661143,KOPAROFABCON,B093HFKP28,1,212.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 23:54:15,,404-7992844-2103527,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 16:23:18,,407-6913704-7855502,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,ODISHA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 09:13:40,,403-7158810-1789913,SW,B0BCMFTLDQ,1,277.0,0.18,KERALA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 20:42:35,,171-4637084-4797127,FABCONLV,B09YTX7373,3,636.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 17:24:13,,408-1195118-7926703,KOPAROFABCON,B093HFKP28,1,212.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 17:39:04,,403-6347902-6628345,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-06 18:55:09,,402-8073832-7254760,SD-620A-K20G,B0CZX5LX3X,1,641.0,0.18,NAGALAND,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 15:16:21,,403-1197703-8153156,LLQ-LAV-1.8L,B0BD8V1NRY,1,399.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 20:09:24,,402-5095158-2921124,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-16 21:58:52,,407-8754230-0153967,HW- ALOE-LAV-1L,B0BXK3CL9T,1,530.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 13:03:15,,403-6363584-2835524,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 08:20:23,,403-8074699-0723539,APC-1500,B0D77636J7,1,699.0,0.18,RAJASTHAN,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 22:59:44,,405-5606062-8517119,LLQ-LAV-1.8L,B0BD8V1NRY,1,399.0,0.18,ANDHRA PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 10:36:58,,406-0251904-9387578,LLQ-LAV-1.8L,B0BD8V1NRY,1,399.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 16:39:47,,171-2307657-0475519,SW,B0BCMFTLDQ,1,277.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 21:05:56,,404-1926024-7401102,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,UTTAR PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 22:19:39,,405-8561309-1930741,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 11:39:31,,403-7323128-7309952,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 15:33:40,,406-0692608-3060337,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,ODISHA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 18:23:52,,407-7830305-8288356,LLQ-LAV-1.8L,B0BD8V1NRY,1,399.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 21:46:51,,407-2424201-1853947,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 07:47:20,,408-6808239-3845105,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 22:36:31,,405-6411983-1073128,LLQ-5L,B09P82DSVL,1,1059.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 21:09:00,,403-8872831-9451535,KOPAROFABCON,B093HFKP28,1,212.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 22:05:02,,406-1737357-1221918,HW-ALOE-5L,B09Y9CJBLT,1,1099.0,0.18,JHARKHAND,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 18:58:43,,406-8860936-8329158,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 11:54:23,,402-7070151-1750762,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 19:10:28,,407-6350586-3430707,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 12:54:04,,403-4417985-2260317,FABCONLV,B09YTX7373,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 07:08:56,,404-2906460-3270710,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 20:12:28,,406-5273213-8452369,KOPAROFABCON,B093HFKP28,1,212.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 11:29:23,,402-1643305-0099515,SW,B0BCMFTLDQ,1,277.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 11:47:45,,404-1962088-1801909,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,JHARKHAND,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 14:49:03,,403-4717662-9333904,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 15:10:37,,171-9365765-7617119,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 16:49:11,,402-9752791-1198722,FABCONLV,B09YTX7373,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 11:32:05,,402-0236850-9727561,SW,B0BCMFTLDQ,1,277.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 15:54:25,,405-0969582-6881947,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-17 14:54:33,,407-9428933-8274766,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-15 04:14:59,,404-5129302-4733163,FC-LIME,B09MGBZHJ8,1,213.0,0.18,UTTAR PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 11:02:31,,171-5451939-5475538,KOPAROFABCON,B093HFKP28,1,212.0,0.18,GOA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 08:39:58,,171-2954796-9089913,KOPRAANDISHWASHINGLIQUID,B08FR64SSH,2,448.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 16:20:36,,404-2624935-1122763,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 09:16:17,,402-0051952-8325949,SW,B0BCMFTLDQ,1,277.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 22:05:46,,408-9486025-7174758,FABCONLV,B09YTX7373,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 15:56:20,,405-5545021-7841928,HW- ALOE-LAV-1L,B0BXK3CL9T,2,1060.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 23:39:18,,408-5360633-1898735,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 11:02:35,,403-9213307-6355523,TOILETCLEANER,B0D4NGD87J,1,215.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 01:01:31,,406-3186152-2994759,AF-LN-SS,B09R189NDM,1,399.0,0.18,PUNJAB,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 16:36:29,,404-7115299-3973927,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 16:26:02,,404-5205703-0355538,LLQ-LAV-FC,B0B69FK5Q4,1,449.0,0.18,TELANGANA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 22:44:11,,404-5052715-1738713,AF-SS,B09P7NL14N,1,235.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 12:54:08,,408-8126694-3713116,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 06:36:20,,402-0563080-6945954,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 10:17:21,,402-4985338-1173937,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 12:04:35,,406-4166999-4245142,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,ANDHRA PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 22:18:32,,405-3955728-1861917,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 13:01:18,,402-9852863-5037955,KOPRAANALLPURPOSECLEANER,B08FZWRHR5,1,199.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 23:45:56,,171-9546359-2528300,LLQ-LAV-1.8L,B0BD8V1NRY,1,399.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 11:24:18,,407-3574667-9653926,AF-SS,B09P7NL14N,1,235.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 01:03:51,,408-6909808-1237928,KOPAROFABCON,B093HFKP28,1,212.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 16:12:12,,408-5855484-1240316,KOPAROFABCON,B093HFKP28,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 12:40:36,,171-9421057-1250709,LLQ-LAV-1.8L,B0BD8V1NRY,1,399.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 11:27:10,,403-9856805-4900324,MAGICERASER-4,B0C37LG1LH,1,345.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-19 01:58:52,,403-0702511-5309968,KOPAROFABCON,B093HFKP28,1,212.0,0.18,ANDHRA PRADESH,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 14:14:25,,404-5723964-9748352,FABCON-5L,B09MZ2LBXB,1,1059.0,0.18,GUJARAT,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 22:53:12,,402-2326913-9739501,KOPAROFABCON,B093HFKP28,1,212.0,0.18,TAMIL NADU,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 12:54:45,,407-9580135-4681955,FABCONLV,B09YTX7373,1,212.0,0.18,KARNATAKA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-18 11:42:26,,403-2913787-3702735,FHW-V&B-2,B0DC69LMB6,1,249.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-20 09:17:22,,405-8441369-2343518,HW- ALOE-LAV-1L,B0BXK3CL9T,1,530.0,0.18,MAHARASHTRA,amazon,06ABGCS4796R1ZA,2025-08
2025-06-20 06:25:54,,402-5762750-0548324,AF-SS,B09P7NL14N,3,705.0,0.18,MANIPUR,amazon,06ABGCS4796R1ZA,2025-08
